restaurant_id,online_order,book_table
42415,Yes,No
51023,No,No
40536,No,No
44862,Yes,No
28163,Yes,No
43889,No,No
34105,Yes,No
11735,Yes,No
20373,No,No
44875,Yes,Yes
19301,No,Yes
25383,Yes,No
21574,Yes,No
20312,Yes,No
28809,Yes,No
2249,No,Yes
16450,Yes,No
44345,No,No
33577,No,No
4025,Yes,No
18091,No,No
42202,No,No
26218,Yes,No
24663,No,No
1929,No,No
11635,No,No
18557,No,No
37442,Yes,No
8630,Yes,No
35741,Yes,No
20653,Yes,No
29849,Yes,No
26302,Yes,No
29961,Yes,Yes
50743,No,No
25080,Yes,No
28389,No,Yes
8249,No,No
31239,No,Yes
32264,Yes,No
16448,Yes,No
23283,No,No
37132,Yes,No
50949,No,No
21076,Yes,No
37918,Yes,No
3865,Yes,No
9315,Yes,Yes
10388,Yes,No
9906,Yes,No
43173,No,No
5166,Yes,No
11573,Yes,No
11085,Yes,No
42842,No,Yes
11525,No,No
3832,Yes,No
16107,No,No
3060,Yes,No
49219,Yes,No
15276,No,No
36193,No,No
36201,No,No
32315,Yes,No
35077,Yes,No
13608,Yes,No
42755,Yes,No
2300,Yes,No
38945,Yes,No
38671,No,No
33699,Yes,No
31634,No,No
29328,Yes,No
48088,No,No
12949,No,No
22187,Yes,No
30681,No,No
309,Yes,No
255,Yes,No
22825,Yes,No
26371,Yes,No
20360,Yes,No
1834,No,No
40371,Yes,No
35911,No,No
8977,Yes,No
35942,Yes,No
46254,Yes,Yes
25823,No,No
3008,Yes,No
32618,Yes,No
41142,Yes,No
30472,Yes,No
47335,Yes,No
48424,No,No
43645,No,No
50807,No,No
15513,Yes,No
41912,No,No
1059,Yes,No
31713,Yes,No
32510,Yes,Yes
23685,Yes,No
19859,Yes,No
19973,Yes,No
15316,No,No
21891,Yes,No
16699,Yes,Yes
28748,Yes,No
2059,Yes,No
43430,No,No
50838,Yes,No
19072,Yes,No
18946,No,No
23238,Yes,No
16040,No,No
33343,No,No
11596,No,No
6787,No,Yes
27179,Yes,No
51076,Yes,Yes
22624,No,No
39515,Yes,No
20431,No,No
9496,Yes,No
26252,No,No
4076,Yes,No
39191,No,Yes
7187,No,No
23338,Yes,No
33101,Yes,No
13889,No,No
25836,No,No
4078,Yes,No
32746,Yes,No
11505,No,Yes
29228,No,Yes
36857,Yes,No
17384,Yes,No
16757,Yes,No
1987,Yes,No
15626,Yes,No
15622,No,No
18578,No,No
9319,Yes,No
47162,No,No
24861,Yes,No
3853,Yes,No
9927,Yes,No
16938,No,No
44207,Yes,No
1286,Yes,No
30747,No,No
31728,Yes,No
33334,No,No
43720,No,No
2346,Yes,No
43961,No,No
25776,No,No
10460,Yes,No
19839,Yes,No
20665,No,No
21903,Yes,No
29589,Yes,No
10255,No,No
44758,Yes,No
5740,No,No
8793,Yes,No
34128,No,No
46010,No,No
3116,No,No
36178,No,No
45680,No,No
3723,No,No
30305,Yes,No
48236,Yes,Yes
9168,No,No
7337,Yes,No
33082,Yes,No
41155,Yes,Yes
2062,Yes,No
27109,Yes,No
32915,Yes,Yes
49246,No,No
7115,Yes,No
41289,No,No
45011,Yes,No
4891,Yes,No
44824,Yes,No
40782,No,No
1773,No,No
8050,No,No
18967,No,No
45625,Yes,No
13650,Yes,No
33992,Yes,No
12365,No,No
12734,Yes,No
7227,No,No
37291,Yes,No
6861,Yes,No
48762,No,No
26661,Yes,No
38724,No,No
17413,Yes,No
25455,Yes,No
45521,No,No
9376,Yes,No
28481,Yes,No
50828,No,No
5064,Yes,No
25454,No,No
33738,No,No
24926,Yes,No
24073,Yes,No
44277,No,No
50453,Yes,No
404,Yes,Yes
37180,Yes,No
34360,Yes,No
38075,No,No
31275,No,No
19869,Yes,No
22185,Yes,No
14149,No,Yes
33972,Yes,Yes
32198,Yes,No
36709,No,No
35994,Yes,No
15704,No,No
33201,Yes,No
42410,Yes,No
3143,No,No
46050,No,Yes
10957,Yes,Yes
43573,Yes,No
32470,Yes,No
30224,Yes,No
36686,Yes,Yes
3553,Yes,No
34314,No,No
20710,No,No
38297,No,No
6630,No,Yes
17074,Yes,No
26652,Yes,No
7959,Yes,No
19306,No,No
22239,Yes,No
27951,No,No
15070,Yes,No
31223,No,No
2595,Yes,No
34306,Yes,No
50735,Yes,Yes
47498,Yes,No
48954,Yes,No
5549,Yes,No
47356,Yes,No
45476,No,No
42939,Yes,No
28369,No,No
536,No,No
29424,Yes,No
11849,Yes,No
50488,Yes,No
27836,No,No
9782,Yes,No
10555,Yes,No
47386,Yes,No
13011,No,No
2999,Yes,Yes
31257,No,Yes
25873,Yes,No
22074,Yes,No
48340,Yes,No
26684,Yes,No
38465,No,No
29980,Yes,No
23336,Yes,No
1453,Yes,No
37819,Yes,No
22451,Yes,No
4642,Yes,No
31311,Yes,No
32802,Yes,No
47873,No,No
4550,Yes,Yes
5440,Yes,No
965,Yes,Yes
16226,Yes,No
5863,Yes,No
47192,No,Yes
40048,No,No
25488,Yes,No
33658,Yes,Yes
39739,Yes,No
951,Yes,No
16057,Yes,No
34252,No,No
20447,Yes,No
29875,Yes,No
22724,Yes,No
45208,Yes,No
8284,Yes,No
47794,Yes,Yes
19002,No,No
33458,No,No
13666,Yes,No
33239,No,No
8186,No,No
36204,No,No
19392,Yes,Yes
39518,Yes,No
25361,Yes,No
36206,No,No
36037,No,No
17604,Yes,No
1469,Yes,No
26783,Yes,No
9124,Yes,No
36787,Yes,No
42731,Yes,No
1457,Yes,No
23189,Yes,No
18211,Yes,No
40933,No,No
42711,Yes,No
48467,No,No
44641,Yes,No
34073,Yes,Yes
49552,Yes,No
38319,No,No
44106,Yes,No
21721,Yes,No
46628,Yes,No
47618,Yes,No
10157,Yes,No
40579,Yes,No
10788,No,No
48641,No,No
43802,No,No
50130,No,No
41998,Yes,No
2567,Yes,No
15030,No,No
22676,No,No
27744,Yes,No
50587,Yes,No
41831,No,No
43983,Yes,Yes
16607,Yes,No
27193,Yes,No
45218,Yes,No
21836,Yes,No
21044,Yes,Yes
30842,Yes,No
41264,No,No
20700,No,No
4006,Yes,No
48014,Yes,No
25933,Yes,No
30489,Yes,No
25631,No,No
51010,Yes,No
19033,No,No
13448,Yes,No
13542,Yes,No
44170,Yes,Yes
12850,No,No
48417,Yes,No
18510,Yes,No
43956,No,Yes
9365,Yes,No
47758,No,No
46099,Yes,Yes
43640,No,No
39160,No,No
25715,Yes,No
39824,Yes,No
9982,No,No
8159,No,No
49696,No,No
32803,Yes,No
38418,No,No
41704,No,No
33340,Yes,Yes
21304,Yes,No
21350,Yes,No
29796,Yes,No
26790,Yes,No
6035,Yes,No
7127,Yes,No
46535,No,No
40008,No,No
39070,No,No
12964,No,No
2874,Yes,No
6015,Yes,No
39507,Yes,No
50520,Yes,Yes
43275,No,Yes
41487,No,No
4724,No,No
27730,No,No
1417,Yes,No
8600,Yes,No
931,Yes,No
19413,Yes,Yes
9239,Yes,Yes
4486,Yes,No
12966,Yes,No
9123,Yes,No
49869,Yes,No
46906,No,No
30851,Yes,No
35466,Yes,No
6904,Yes,No
46284,Yes,No
10769,No,No
1448,Yes,No
33362,No,No
15699,No,No
33053,Yes,Yes
30263,No,No
32097,No,No
43773,No,No
20387,No,No
22548,Yes,No
15297,No,No
24020,Yes,No
32852,Yes,No
37365,Yes,No
35128,Yes,No
44509,No,No
33447,No,No
15075,Yes,Yes
26497,Yes,Yes
28549,No,No
24806,Yes,No
28967,Yes,No
30772,No,No
48414,Yes,No
33382,No,No
50257,Yes,Yes
23020,No,No
47024,No,No
44611,No,No
12880,Yes,No
31093,Yes,Yes
16809,Yes,No
36153,No,No
42500,Yes,No
23009,No,No
14389,No,No
886,Yes,No
40040,No,No
38246,Yes,No
20711,No,No
38837,No,No
26214,Yes,No
32780,Yes,No
2689,Yes,No
47025,Yes,No
21264,No,No
11071,Yes,No
5773,Yes,No
30774,No,No
25841,No,No
41096,No,No
20445,Yes,No
19706,Yes,No
15335,No,No
19494,Yes,No
47321,No,No
19917,Yes,No
38117,Yes,No
17125,No,No
30122,Yes,No
1020,Yes,No
32546,Yes,No
24070,Yes,No
21708,No,No
36002,No,No
44526,No,No
16922,Yes,No
35818,Yes,No
40823,No,No
41564,Yes,Yes
9756,Yes,No
17271,No,No
44144,Yes,No
10529,No,No
48850,No,Yes
33999,No,Yes
47671,Yes,No
16137,No,No
15055,Yes,No
7481,Yes,No
28505,No,Yes
8709,Yes,No
34285,No,No
19444,Yes,No
1290,Yes,No
41488,Yes,No
28463,Yes,No
39084,No,No
27737,Yes,No
16883,Yes,No
17837,Yes,No
39145,Yes,No
8051,Yes,No
9543,No,No
1663,No,No
37415,No,No
6071,No,Yes
3188,Yes,No
10967,No,Yes
24273,Yes,No
23369,Yes,No
43501,No,No
47733,Yes,No
18545,No,No
14297,Yes,No
10352,No,No
10105,No,No
37,Yes,No
39938,Yes,No
42765,No,No
36113,No,No
16666,Yes,No
8068,No,No
38593,No,No
1341,Yes,No
44423,No,No
25456,Yes,No
23483,Yes,No
51630,No,No
48017,No,No
50734,No,No
33067,Yes,No
47309,No,No
40057,No,No
16188,Yes,No
44495,No,No
458,Yes,No
31813,No,No
24978,Yes,No
44606,No,No
43554,No,No
12729,Yes,No
3185,Yes,No
22880,No,No
33948,Yes,No
45668,No,No
38229,No,No
16507,Yes,No
30722,No,No
7542,Yes,No
30213,Yes,No
2821,Yes,No
42753,No,No
29166,No,No
13654,Yes,No
13010,No,No
29818,Yes,No
14574,No,Yes
24064,Yes,No
12856,No,No
1513,No,No
47521,Yes,No
40038,No,No
42972,No,No
40097,No,Yes
4787,No,No
37312,Yes,No
4468,Yes,No
33657,No,No
17651,Yes,No
4717,Yes,No
23876,Yes,No
13355,No,No
33872,Yes,No
38913,Yes,No
43609,No,No
10548,Yes,No
22492,Yes,No
47898,No,No
27333,Yes,No
20919,No,No
46568,Yes,No
33108,Yes,No
48838,Yes,Yes
44933,Yes,No
16508,Yes,No
11873,No,Yes
32706,Yes,No
44558,No,No
36574,Yes,No
9510,No,No
8479,Yes,No
24443,Yes,No
48102,No,Yes
15427,Yes,No
2138,No,No
50907,No,No
35437,Yes,No
32231,Yes,No
49043,Yes,No
17406,Yes,No
33865,No,No
2362,No,No
49613,No,No
5551,Yes,Yes
7366,Yes,No
17850,Yes,Yes
51440,No,No
49100,Yes,No
23993,Yes,No
24992,No,No
8241,Yes,No
690,Yes,No
9428,Yes,No
40542,Yes,No
37382,No,No
475,Yes,No
18701,Yes,Yes
10167,Yes,No
27726,No,No
22414,Yes,No
8160,Yes,No
3037,No,No
6089,Yes,No
35256,Yes,No
11812,Yes,Yes
50898,Yes,No
14259,No,No
30922,No,No
9533,No,No
36148,No,No
29719,Yes,No
26651,Yes,No
40427,No,No
25584,Yes,No
16395,Yes,No
36632,Yes,No
4191,Yes,No
1587,No,No
30194,Yes,No
33096,Yes,No
23494,No,No
12946,Yes,No
40421,No,No
46891,Yes,No
40504,No,Yes
23702,Yes,No
49460,Yes,No
5455,Yes,No
18461,Yes,No
4925,Yes,No
13806,No,No
49795,Yes,No
13486,Yes,No
23995,Yes,No
25101,No,No
18117,Yes,No
27178,Yes,No
13690,Yes,No
26065,No,No
45806,Yes,Yes
38564,No,No
19026,No,No
35261,Yes,No
27253,Yes,No
32056,No,Yes
33641,Yes,No
44739,Yes,No
38300,No,No
15885,Yes,No
8256,No,No
19543,Yes,No
15758,No,Yes
51219,Yes,No
22487,Yes,No
50493,Yes,No
9656,No,No
576,No,No
21660,No,No
4812,No,No
40828,No,No
3138,No,No
37473,No,No
41259,Yes,Yes
9348,Yes,Yes
10034,No,No
34735,Yes,Yes
14205,No,No
39133,No,No
18473,Yes,No
2817,Yes,No
44065,Yes,No
38478,Yes,No
20338,Yes,No
32637,Yes,No
16495,Yes,No
48790,No,Yes
25048,Yes,No
49055,Yes,No
51417,No,No
31382,No,No
26720,Yes,No
21754,No,No
37326,Yes,No
11400,No,No
37689,No,Yes
44372,No,No
20658,Yes,No
4242,No,No
49093,Yes,Yes
17701,Yes,No
30797,No,No
38321,No,No
21474,No,No
3934,Yes,No
28934,No,Yes
6188,No,No
17419,No,No
2104,No,No
27974,No,No
35085,Yes,No
22799,No,No
44940,Yes,No
21458,Yes,No
21867,Yes,No
10247,No,No
43034,No,No
38739,No,No
42289,No,No
6379,Yes,No
24748,No,No
3377,Yes,No
33741,No,No
26912,Yes,No
8933,Yes,No
41738,Yes,No
22386,Yes,No
35943,Yes,No
23175,Yes,Yes
11157,No,No
17726,No,No
2740,Yes,No
48666,Yes,No
11214,Yes,No
20744,No,No
16876,No,No
13804,No,No
49399,Yes,No
48793,No,Yes
37307,No,No
50952,Yes,No
48556,No,No
8128,No,No
34914,Yes,No
36390,Yes,No
833,Yes,No
38696,Yes,Yes
28209,Yes,No
48299,Yes,No
7494,Yes,No
51476,No,No
20271,Yes,No
37607,Yes,Yes
21950,Yes,No
40400,Yes,No
17291,No,No
1875,No,No
40941,Yes,Yes
7835,Yes,No
19796,Yes,No
14741,Yes,Yes
25182,Yes,No
27113,Yes,No
26732,Yes,No
46461,Yes,No
8428,Yes,No
26155,Yes,No
23572,Yes,No
50881,Yes,No
18011,Yes,No
50878,Yes,No
19861,Yes,Yes
23282,No,No
18950,Yes,No
33116,Yes,No
39842,Yes,No
21747,Yes,Yes
6418,Yes,No
10531,Yes,No
43418,No,No
29855,Yes,No
28998,No,No
43004,Yes,No
28577,Yes,No
2422,No,No
19982,Yes,No
50586,Yes,No
29474,Yes,No
6878,Yes,No
36387,Yes,No
44513,No,No
20759,No,No
37017,No,No
2222,Yes,No
48194,No,No
50959,No,No
39415,Yes,No
25286,Yes,No
10164,Yes,No
18633,No,No
36710,No,Yes
12219,Yes,No
12227,Yes,No
38701,No,Yes
58,No,No
11131,Yes,No
6746,No,Yes
29529,Yes,No
39662,Yes,No
6803,No,No
9589,No,No
30412,No,No
30205,Yes,No
41883,Yes,No
27447,Yes,No
21535,No,No
47649,No,No
26190,Yes,No
49694,No,No
10518,No,No
18007,Yes,No
49853,Yes,Yes
42067,No,No
15535,Yes,No
30290,No,No
27168,Yes,No
27354,Yes,No
42619,Yes,No
40126,Yes,No
27361,Yes,No
41868,No,No
34035,Yes,No
43724,Yes,Yes
37588,No,No
49669,Yes,No
33435,No,No
33734,No,No
30632,No,No
36612,Yes,No
30560,No,No
36586,Yes,No
16082,No,No
21096,No,No
9893,Yes,No
30810,Yes,No
51030,Yes,No
21404,Yes,Yes
36872,Yes,No
3806,Yes,No
42396,Yes,No
31616,No,No
9646,Yes,Yes
47482,Yes,No
39379,No,No
19931,Yes,Yes
9486,Yes,No
45941,No,No
34229,Yes,No
7746,No,No
43799,No,No
28938,Yes,No
7466,Yes,No
1970,Yes,No
41939,No,No
34284,Yes,No
38576,No,No
23653,Yes,No
35749,Yes,No
4939,Yes,Yes
15164,Yes,No
18705,Yes,Yes
36094,Yes,No
8414,Yes,No
13283,No,No
33329,No,No
18071,Yes,No
50030,No,No
30817,No,No
35756,Yes,No
41822,Yes,No
48251,No,Yes
40106,Yes,Yes
19135,Yes,No
49618,No,No
27290,No,No
21027,No,No
2030,No,No
28342,No,No
27326,Yes,Yes
42011,Yes,No
29449,Yes,No
39710,Yes,No
38681,Yes,Yes
44936,Yes,No
27910,No,No
2478,Yes,No
45658,No,No
27626,Yes,Yes
25143,No,Yes
24622,No,No
5938,No,No
51122,No,Yes
15234,No,No
4159,Yes,No
27678,No,No
32690,Yes,No
19985,Yes,No
45745,Yes,No
5406,Yes,Yes
5746,No,No
20414,Yes,No
31854,Yes,No
40100,Yes,Yes
18368,Yes,No
51427,Yes,No
26172,No,Yes
16369,No,No
27163,Yes,Yes
16767,Yes,No
32829,Yes,No
3952,Yes,No
21776,No,Yes
12595,No,Yes
23976,Yes,No
15005,Yes,No
30200,Yes,No
26021,No,No
37487,No,No
45592,Yes,No
10797,No,No
45674,Yes,No
26690,Yes,No
2972,No,No
45927,No,No
23264,No,No
35944,Yes,No
33717,Yes,No
40488,No,No
29096,No,No
51473,Yes,No
17568,Yes,No
30532,No,No
16151,No,No
11755,Yes,No
31607,Yes,No
5320,Yes,Yes
50649,Yes,No
36258,No,No
2274,Yes,No
2403,Yes,No
50601,No,No
24891,No,No
7645,Yes,No
12513,Yes,Yes
3997,Yes,No
51534,No,No
25123,No,No
16650,Yes,No
20185,Yes,No
29192,Yes,No
19559,Yes,No
46484,Yes,No
490,Yes,Yes
37073,No,No
37538,Yes,No
33721,Yes,No
6316,No,No
8921,Yes,No
49954,No,No
24120,Yes,No
11068,Yes,No
3674,No,No
22262,Yes,No
11578,No,Yes
38232,Yes,No
4397,Yes,No
45105,Yes,No
7962,Yes,No
32396,Yes,No
4967,No,Yes
6099,No,No
15096,Yes,No
48426,No,No
3507,No,No
36403,Yes,No
860,No,No
14271,Yes,No
7142,Yes,Yes
21229,No,No
35027,Yes,No
34920,Yes,No
32948,Yes,No
11194,Yes,No
8285,No,Yes
38052,Yes,No
46773,Yes,No
36500,Yes,No
17973,Yes,No
51158,Yes,No
29005,Yes,No
25879,Yes,No
11559,No,No
50811,No,No
21456,Yes,No
47315,No,No
10607,No,No
12253,No,No
29967,No,No
33100,Yes,No
34350,No,No
37010,Yes,No
16418,Yes,No
29012,No,No
4672,Yes,No
49268,Yes,No
14153,Yes,No
31042,No,No
38728,Yes,No
27830,No,Yes
26528,Yes,Yes
39493,Yes,No
3388,Yes,No
48604,No,No
30457,Yes,No
18728,No,Yes
31096,Yes,Yes
40010,Yes,No
17810,Yes,No
36420,Yes,No
45088,Yes,No
41640,No,No
45665,No,No
22708,Yes,No
33601,Yes,No
15907,Yes,No
36949,Yes,No
39884,Yes,Yes
48318,Yes,No
29753,Yes,No
33368,No,No
33301,No,Yes
37099,No,Yes
11476,No,Yes
14382,Yes,No
21591,Yes,No
43207,No,No
21742,No,Yes
49802,No,No
3248,Yes,No
45643,No,No
18569,Yes,No
37042,No,No
33046,Yes,No
10813,No,No
150,Yes,No
9630,No,No
4444,No,No
10844,Yes,No
29198,Yes,No
1269,Yes,No
33206,Yes,No
24147,Yes,No
2561,Yes,No
29712,Yes,No
4977,No,No
22921,No,No
10696,Yes,No
8559,Yes,No
5202,Yes,No
22697,Yes,No
50923,Yes,Yes
9621,No,No
29479,Yes,No
29148,No,No
32294,Yes,No
14631,Yes,Yes
39294,No,No
3643,Yes,No
50503,Yes,No
20122,Yes,No
26955,Yes,No
3158,Yes,No
36623,No,No
22845,No,No
6976,No,No
42021,Yes,No
32549,Yes,No
4777,No,No
47388,Yes,No
30066,Yes,No
7163,Yes,No
32160,Yes,Yes
15208,Yes,No
51305,No,Yes
12206,Yes,No
353,Yes,No
37194,No,No
20159,Yes,No
7512,Yes,No
50611,No,No
37206,Yes,No
17592,Yes,Yes
3278,Yes,No
7484,Yes,No
2729,Yes,No
46460,No,No
15895,Yes,No
1912,No,No
30496,No,Yes
42675,Yes,Yes
21466,Yes,No
47945,No,No
11950,No,No
45067,Yes,Yes
7902,No,No
7984,Yes,No
4731,Yes,No
45082,Yes,No
33094,Yes,No
11140,Yes,No
12601,Yes,Yes
42366,Yes,No
47376,Yes,No
7496,Yes,Yes
41171,Yes,No
35838,No,No
42640,Yes,No
21564,No,No
45344,Yes,No
17921,Yes,Yes
17981,No,No
37690,Yes,Yes
50259,Yes,No
21190,Yes,No
47455,Yes,Yes
32721,Yes,No
36942,Yes,No
33065,Yes,No
7666,Yes,No
49705,No,No
21160,No,No
24604,No,No
31782,No,No
33197,Yes,No
139,No,No
38540,No,No
14143,No,No
20446,Yes,No
14984,Yes,No
4661,Yes,No
23757,No,No
39856,Yes,No
32377,Yes,No
42720,No,No
6077,No,No
42926,No,No
13411,Yes,No
28630,No,No
30550,No,No
47880,No,No
21060,No,No
45978,No,No
36572,No,No
13897,No,No
34120,Yes,No
31962,No,No
15996,No,No
49935,Yes,No
46729,Yes,No
23436,No,No
6288,No,No
19475,No,No
32384,Yes,No
27600,Yes,No
22876,No,No
43341,No,No
35316,Yes,No
26182,Yes,No
41782,Yes,No
26756,Yes,No
31867,No,No
14314,Yes,No
37865,Yes,Yes
35779,Yes,No
10528,No,No
13816,No,No
27615,Yes,Yes
28913,Yes,No
28122,Yes,No
2505,Yes,Yes
3467,Yes,Yes
16830,Yes,Yes
3414,No,No
394,Yes,No
51459,Yes,No
13569,Yes,No
37915,Yes,No
32689,Yes,No
19536,Yes,No
10604,No,No
30072,Yes,Yes
21240,No,No
46132,No,Yes
20082,Yes,No
49596,No,No
27196,Yes,No
47207,No,No
13845,No,No
3411,No,No
7572,Yes,No
8954,Yes,No
2048,No,No
1390,Yes,No
50042,No,No
25257,Yes,No
34542,No,No
29954,Yes,No
41342,Yes,No
45939,Yes,No
493,Yes,No
20050,Yes,No
34573,No,No
5419,Yes,Yes
22543,No,No
46632,Yes,No
4282,No,No
21282,No,Yes
11747,Yes,No
29412,Yes,No
29859,Yes,No
448,Yes,No
37986,Yes,Yes
19900,Yes,No
8105,Yes,No
7690,Yes,No
27101,Yes,No
632,No,No
34773,No,No
23579,Yes,No
50143,Yes,No
2921,Yes,No
28996,Yes,Yes
15337,No,No
28221,Yes,No
35343,Yes,No
43326,No,Yes
13247,Yes,Yes
47418,Yes,No
14227,No,No
31129,Yes,No
37642,No,No
304,Yes,No
48947,Yes,No
30480,No,No
563,Yes,No
6640,No,No
33581,No,No
7046,Yes,Yes
1477,Yes,No
25700,Yes,No
26549,No,No
28603,Yes,No
24122,Yes,No
5844,Yes,No
33040,Yes,No
9222,Yes,No
32430,Yes,No
46017,No,No
36676,No,Yes
28808,Yes,No
44838,Yes,No
24354,No,No
47591,Yes,No
22723,Yes,No
20657,Yes,No
42900,No,No
23559,No,No
36436,Yes,No
39165,Yes,No
48781,Yes,Yes
7673,Yes,No
37501,No,No
34015,Yes,Yes
19700,Yes,Yes
23163,Yes,No
42121,Yes,No
23384,No,No
28154,No,No
14244,No,No
33869,Yes,No
24313,Yes,No
42918,No,No
25965,Yes,No
32651,Yes,No
41582,Yes,No
43308,No,Yes
35210,No,No
46079,No,Yes
17487,No,Yes
45803,No,Yes
24181,Yes,No
46885,Yes,No
10359,No,No
9738,Yes,No
24921,Yes,No
3023,Yes,No
2724,Yes,No
32410,Yes,No
34214,Yes,No
45069,Yes,No
38514,No,No
40386,Yes,No
25904,No,No
7949,No,No
8854,Yes,No
19626,Yes,No
12022,No,No
6398,No,No
11568,No,No
13301,No,No
42990,No,No
3815,Yes,No
4269,Yes,No
11361,Yes,No
38017,Yes,No
36021,No,No
48847,No,Yes
834,Yes,No
24218,Yes,No
41358,Yes,No
11734,Yes,No
50418,Yes,No
4948,Yes,Yes
24143,Yes,No
43537,No,No
37193,No,No
29560,Yes,Yes
44706,No,Yes
41836,Yes,No
19693,Yes,No
24979,Yes,No
44165,Yes,No
44678,No,No
43208,No,Yes
39803,Yes,No
4180,Yes,No
42392,Yes,No
44376,Yes,No
21252,No,No
13116,No,No
51657,Yes,Yes
5979,Yes,No
22363,Yes,No
44565,Yes,No
3169,Yes,No
18956,No,No
18303,Yes,No
7067,Yes,No
4365,Yes,No
29729,No,No
49866,Yes,No
22207,Yes,Yes
46937,Yes,No
40445,No,No
23257,No,No
8766,Yes,No
1445,No,No
36254,No,No
4586,No,Yes
39107,Yes,No
21620,No,No
28032,No,No
38186,No,No
1798,Yes,No
50295,Yes,No
13856,No,No
41727,Yes,No
9970,No,Yes
23627,No,Yes
11782,Yes,Yes
24459,No,No
38902,No,No
29835,Yes,No
39695,Yes,No
23918,Yes,No
4551,Yes,Yes
50515,Yes,No
7214,No,No
5218,Yes,No
5614,Yes,No
5321,Yes,No
23774,Yes,No
13113,Yes,No
49987,No,No
25237,Yes,No
39559,Yes,Yes
32684,Yes,No
5642,No,No
28023,No,No
47866,No,No
17900,Yes,No
49042,Yes,No
6210,Yes,Yes
11888,Yes,No
39582,Yes,No
4634,No,No
21102,No,No
23258,Yes,No
39804,Yes,No
46186,Yes,No
1205,Yes,No
31131,Yes,No
3260,No,No
31188,Yes,No
45367,No,Yes
24041,Yes,No
13222,No,Yes
42558,Yes,No
36713,Yes,Yes
16882,Yes,No
27318,Yes,No
6311,No,No
23734,No,No
49689,Yes,No
17444,No,No
47718,Yes,No
48562,Yes,Yes
42618,Yes,Yes
5992,No,No
8957,Yes,Yes
12154,Yes,No
40653,Yes,No
35617,Yes,No
38649,No,Yes
875,No,No
7485,Yes,No
1997,No,No
17268,Yes,No
18665,Yes,No
36458,Yes,No
51342,Yes,No
27292,Yes,No
30032,Yes,No
10017,No,No
34681,No,Yes
50642,No,No
32542,Yes,No
5877,Yes,No
36498,Yes,No
28009,No,No
39495,Yes,No
46353,Yes,No
34870,Yes,No
3299,No,No
26496,No,Yes
12759,No,No
51368,Yes,No
32800,Yes,No
14230,No,No
7823,No,Yes
26033,No,No
26574,Yes,No
28430,Yes,No
34893,Yes,No
51091,No,Yes
48459,No,No
20832,No,No
35235,Yes,No
4438,Yes,No
48894,Yes,No
45223,Yes,No
46192,Yes,No
35061,Yes,No
46213,No,No
44490,Yes,No
13070,Yes,No
17486,No,No
15679,No,No
40373,Yes,No
39815,No,Yes
49901,Yes,No
21463,Yes,No
867,No,No
34171,No,No
44549,No,No
29210,Yes,Yes
45705,Yes,No
10606,No,No
33702,Yes,No
28564,Yes,No
17132,Yes,Yes
20763,No,No
21449,Yes,No
49887,Yes,No
38718,Yes,No
43384,No,Yes
13461,Yes,Yes
18358,Yes,No
46305,Yes,No
25916,No,No
41420,Yes,No
20233,Yes,No
16853,No,No
31385,Yes,No
1800,Yes,No
18069,Yes,No
44145,Yes,No
2650,Yes,Yes
32468,Yes,No
2672,Yes,No
28378,No,No
10236,Yes,No
39024,No,No
28811,Yes,No
23870,Yes,No
22606,No,No
35222,Yes,No
40520,No,Yes
34247,Yes,No
33269,Yes,No
39389,No,No
7317,Yes,No
433,Yes,No
35731,Yes,No
1538,Yes,No
31721,Yes,No
43946,No,Yes
18266,Yes,No
43037,No,No
49870,Yes,No
44537,Yes,No
42789,No,No
33236,No,No
6831,Yes,No
47856,No,No
28263,Yes,No
28458,Yes,No
5954,No,No
47496,Yes,No
50406,Yes,No
17194,Yes,No
20693,No,No
42241,No,No
17259,No,No
28018,No,No
50856,No,No
42184,No,Yes
29082,No,No
14446,No,No
11008,No,Yes
20800,No,No
14095,Yes,Yes
29341,Yes,No
28607,Yes,No
34129,No,Yes
29932,Yes,No
32228,Yes,No
30083,Yes,Yes
305,Yes,No
36183,No,No
32990,Yes,No
29260,No,Yes
10159,Yes,No
44759,Yes,Yes
37773,No,No
47782,No,No
23211,No,No
6091,No,Yes
41851,Yes,No
40219,No,No
23657,Yes,No
23098,Yes,No
22639,No,No
20003,Yes,Yes
6559,No,No
32873,Yes,No
2276,No,No
1742,No,No
13081,Yes,No
38258,No,No
39737,Yes,Yes
27464,Yes,No
49733,Yes,No
32028,No,No
5315,Yes,No
49873,Yes,No
21234,Yes,No
15781,No,Yes
30979,No,No
42524,Yes,No
19083,Yes,No
37162,Yes,No
37308,Yes,No
7215,No,No
27673,No,No
17436,Yes,No
19210,No,No
14139,No,No
37437,No,No
5134,Yes,No
21942,Yes,No
29355,Yes,No
37027,Yes,No
38007,No,No
114,No,No
27749,Yes,No
42770,No,No
3621,Yes,No
21586,No,No
35176,Yes,No
16838,Yes,Yes
16337,No,No
20331,Yes,No
17418,No,No
11819,Yes,No
31738,Yes,No
8340,Yes,Yes
19621,Yes,No
30210,No,No
30302,Yes,No
39883,Yes,No
18857,Yes,No
23281,Yes,No
37908,Yes,No
24199,Yes,No
41935,No,No
49084,Yes,No
27459,Yes,No
4666,Yes,No
27716,No,No
44882,Yes,No
33056,Yes,No
36321,No,No
47903,No,No
23534,No,No
19272,No,Yes
