restaurant_id,location_id,rest_type_id,listing_id,listing_city_id,name,address,phone,url,cost_for_two
2419,8,4,1,26,"""Baba Ka Dhaba""","""NS Palya, 4th Phase, Near Shoppers Stop, BTM, Bangalore""","""+91 9986286453""","""https://www.zomato.com/bangalore/baba-ka-dhaba-btm?context=eyJzZSI6eyJlIjpbIjU4MjE2IiwiNjEwNDciLCIxODI4MDU5NyIsIjE4NDAyMjY4IiwxODUzMTcyMywiMTg4Nzc3MjQiLCIxODQ5ODc0NCIsIjE4Njc1NjQ1IiwiMTg2MzEzNzUiLCIxODY4MjkwNyIsIjE4MzQ2MzIzIiwiMTg2MjA0NTQiLCIxODY5OTIxNyIsIjE4NjM1NTg1IiwiMTg2NTE4MTYiLCI2MDU5OCIsIjE4NzE2Nzk0IiwiNjEwNTQiLCIxODY3MDMyMiIsIjE4MjczOTc1IiwiMTg2MzQ0MTQiLCIxODcxOTgyNyIsIjU1NTY4Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5uZXJnaGF0dGEgUm9hZCJ9fQ==""",400
16539,15,4,2,3,"""Chaiwala""","""4, 1st Main, Koramangala 1st Block, Bangalore""","""+91 8095855997""","""https://www.zomato.com/bangalore/chaiwala-koramangala-1st-block?context=eyJzZSI6eyJlIjpbIjE4NTYyMTg2IiwiMTg1MjI1NTgiLCIxODU1MTI2MCIsIjE4NTUzNDI1IiwxODU1NTE1OCwiMTg1NTYwMjMiLCIxODU1NTM5MyIsIjE4NTU2MzM2IiwiMTg1NDgzMDkiLCIxODUzNTk0NyIsIjE4NjAyOTA1IiwiMTg2MDI4MjAiLCIxODYwNTI4OSIsIjE4NjA1MzA3IiwiMTg2MDU0MDkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==""",100
43622,2,4,1,2,"""Tandoori Platter""","""Ground Floor, Devata Plaza, Opposite Bishop Cotton Boys School, Residency Road, Bangalore""","""080 30522522
+91 9980923409""","""https://www.zomato.com/bangalore/tandoori-platter-residency-road?context=eyJzZSI6eyJlIjpbIjUyMTIwIiwiNTQ4MzAiLCI1NTQxNiIsIjUzODYxIiwxODA0ODI1NiwiMTg0MjYzNjYiLCIxODU0MDE1NiIsIjE4NjI3NjAzIiwiMTg3MjIzNTIiLCIxODczMzIxMSIsIjE4ODU0NTIyIiwiMTg5MDQ2MDUiLCI1NDgzMSIsIjU4MTMzIiwiNTQzNzAiLCIxODc4MzU1NiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gTUcgUm9hZCJ9fQ==""",450
14712,11,4,2,6,"""Food Box""","""4, 5th Main, KEB Road, Opposite City Supermarket, Kullapa Circle, Kammanahalli, Bangalore""","""+91 8884880800
+91 9739087437""","""https://www.zomato.com/bangalore/food-box-1-kammanahalli?context=eyJzZSI6eyJlIjpbIjE4NjQ5MzEwIiwiMTgwMTE2NzkiLCIxODcxNTI4MiIsIjE4NDMyOTkyIiwxODY0NzQ1MCwiMTg1NTIxMzIiLCI1MDI1OCIsIjE4NDMwMzY4IiwiNTMzMDgiLCIxODgwNTU4NiIsIjU1MzgzIiwiMTg0NzY0NjIiLCIxODg4MDM5NiIsIjU5Njk5IiwiMTg1OTA5NDQiLCIxODc0NDQ5NiIsIjUxOTUwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBGcmF6ZXIgVG93biJ9fQ==""",350
33342,20,1,2,10,"""Pot-O-Noodles""","""618, 80 Feet Road, Koramangala 4th Block, Bangalore""","""+91 9686192617""","""https://www.zomato.com/bangalore/pot-o-noodles-koramangala-4th-block-bangalore?context=eyJzZSI6eyJlIjpbIjUwMDQ1IiwiNTA4NjMiLCIxODU4MjQ5MSIsIjE4NjIyMjY4IiwxODczNDYzMCwiMTg1MDM3MzMiLCI1MDcxNiIsIjUwNTg0IiwiMTg0MTQzNzUiLCIxODQyMjkyNCIsIjYwNTUyIiwiMTg2ODAwNzIiLCIxODkyNzgxMCIsIjYwMTk1IiwiMTg3MTEyMDAiLCI1OTk3NCIsIjU3ODM4IiwiMTg1ODYxNTkiLCI1MDcyMyIsIjE4NzYxODY2IiwiMTg0NzY1MzIiLCIxODk1MTM2OSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNnRoIEJsb2NrIn19""",800
1310,7,4,2,26,"""Nandhanus Rasoi""","""#2035, 26th Main, South F Cross, Opposite Ragi Gudda Temple, 9th Block, Jayanagar, Bangalore""","""+91 9632490428""","""https://www.zomato.com/bangalore/nandhanus-rasoi-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzc5MDUwIiwiMTg2NTA2OTAiLCIxODU1OTM4MyIsIjE4NjI4NzgwIiwxODgwODMyNSwiMTg4NTQxMDUiLCIxODY0MDM1MyIsIjE4NjQ1Nzk0IiwiMTgzNTk4ODQiLCI1MzQwNSIsIjE4ODI0MzAzIiwiMTg2Mjg3ODEiLCI1Njk4NyIsIjE4MjAzMDA0IiwiMTg5MTc3NjkiLCIxODcyMjg5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=""",200
11162,23,22,1,7,"""Bun Town""","""3, 60 Feet Road, 1st Cross Road, Koramangala 5th Block, Bangalore""","""00 08043753499""","""https://www.zomato.com/bangalore/bun-town-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM1MTM5IiwiNTg1NzkiLCI1MzU5MiIsIjE4OTMyOTQ1IiwxODcyODE5NSwiMTg0MzI5NjgiLCI1NDg0MiIsIjE4ODkyNDMzIiwiNTg3NTAiLCIxODU1MTQyNiIsIjE4MDg5Njk3IiwiMTg1NTMzNzciLCIxODIyMTU5MCIsIjE4NjkxNjMxIiwiNTY1MTkiLCIxODk2Mjc5OSIsIjE4NjQ5NDM0IiwiNjAwNzIiLCIxODMyMzYyMCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQlRNIn19""",500
24599,38,5,6,23,"""Thran Bakery""","""Hennur Bagalur Road""","""+91 8105857105""","""https://www.zomato.com/bangalore/thran-bakery-kalyan-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE1Mjc4IiwiMTg3NjAyNTIiLCIxODU1MTcwNCIsIjE4NTE3OTcwIiwxODY5ODIwMSwiNTgxODIiLCI2MTQ5MSIsIjE4MjcwMTY0IiwiMTgzNjY2ODgiLCI1NzA4NCIsIjE4NzYwMjI4IiwiMTg2Mjg0MDgiLCI1MTc2MiIsIjE4NTAyMTQwIiwiMTg2NzE3ODAiLCIxODM4NzM5MSIsIjE4NTcxNTk0IiwiMTg1NjEwNTQiLCIxODkwMjA1NCIsIjE4MzY5ODE5IiwiNTAwODAiLCIxODk0NTA0OSJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBLYWx5YW4gTmFnYXIifX0=""",600
27819,3,4,2,9,"""Wakeup Cafe""","""793, 22nd A Cross Road, Sector 3, HSR, Bangalore""","""+91 9108707669""","""https://www.zomato.com/bangalore/wakeup-cafe-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzA5NTEyIiwiMTg3OTc2MzciLCIxODg3MTA3OSIsIjE4ODg1NjYwIiwxODg2ODQ3NSwiMTg4NTU1NDkiLCIxODc3ODk4NCIsIjE4Nzg4MDIxIiwiMTg4MTQ1NTciLCI1NjU0MiIsIjU1OTE5IiwiMTg3ODk4MjgiLCIxODMwNTYyOCIsIjE4ODY2NjYzIiwiMTg3OTc4MDYiLCIxODU5NDkzNyIsIjU1NzE1IiwiNTA4NjMiLCI1MDU4NCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNHRoIEJsb2NrIn19""",300
40687,10,1,2,27,"""The Dhaba""","""95/3, Doddanekkundi, Outer Ring Road, Marathahalli, Bangalore""","""080 25401352""","""https://www.zomato.com/bangalore/the-dhaba-marathahalli?context=eyJzZSI6eyJlIjpbIjE4OTAyNTI5IiwiMTg1NzgxMDAiLCIxODkyODA2MCIsIjE4MzUzMDk2Iiw1NDcxNSwiMTg3OTA1MzQiLCI1Nzc5NSIsIjE4NjYyNzQwIiwiMTg2MzYyMzIiLCIxODc3MjQ5OCIsIjE4NDE0Mzc2IiwiMTg0NTU2MDgiLCIxODUxMTYwMSIsIjYxMjc0IiwiMTg4OTYwNjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hcmF0aGFoYWxsaSJ9fQ==""",900
5568,22,12,2,22,"""Woodstok""","""57, Floor 2, 100 Feet Road, Indiranagar, Bangalore""","""+91 9686191998
+91 8042115042""","""https://www.zomato.com/Woodstok?context=eyJzZSI6eyJlIjpbIjUwODQxIiwiMTg2NjA1MTUiLCIxODYwNDEzMyIsIjU1MzUzIiw1MTA3OCwiNTA3NDQiLCI1NjUzMiIsIjE4NTc5MjIxIiwiMTgzODYyNTMiLCIxODc3ODYxOSIsIjE4Nzc4MDA0IiwiNTE2MjYiLCIxODIwMjk4MyIsIjE3OTc4MzY1IiwiMTg0NTA4ODAiLCIxODU5MDM2NSIsIjUyMjg2IiwiMTg5NDYzMTciLCIxODc2NzI0OSIsIjE4Mzc0MzQyIiwiNTQ1NzkiLCI1MDEzMSIsIjU2NjQ1IiwiNTE4OTkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==""",1400
38756,57,1,1,20,"""New Hilal Restaurant""","""10, HKP Road, Shivajinagar, Bangalore""","""080 22867300""","""https://www.zomato.com/bangalore/new-hilal-restaurant-shivajinagar?context=eyJzZSI6eyJlIjpbIjE4NTg5OTQ0IiwiMTgzNjk4MzIiLCIxODc2MzE5NCIsIjE4NTYwMzc4Iiw1MjExNSwiMTgzOTE2MDciLCI1MDg3NyIsIjUyNzE0IiwiNTEwMDciLCI1OTY2NyIsIjU0MzgyIiwiMTg3NTIyNzAiLCI1MTQzNiIsIjUyODE3IiwiNTEzMTgiLCIxODU1MzcwMiIsIjE4NDU1MDY2IiwiMTg3MTk1NjMiLCI1MTQzOSIsIjYwMjA1IiwiMTg0NTU1NzciLCI1MDg5MSIsIjUwNzY5Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBMYXZlbGxlIFJvYWQifX0=""",700
30206,8,18,2,18,"""Midnight Restro""","""4, 4th Main Road, Bhrudhavan Nagar, Tavarekere, BTM, Bangalore""","""+91 7259432493""","""https://www.zomato.com/bangalore/midnight-restro-btm-bangalore?context=eyJzZSI6eyJlIjpbIjU4ODAyIiwiMTg1MjI1ODgiLCIxODc4NTQ0MiIsIjE4Mzg3MzkzIiwxODY1MzU2OCwiMTg2ODI5MDciLCIxODY4MDU0NCIsIjE4NzIxNjYwIiwiMTg3MDI1MDciLCIxODg3OTE3OSIsIjE4OTAwMzY2IiwiMTg4Njk3MzYiLCIxODgwMzc4OCIsIjUxOTYzIiwiMTgzMDYwMTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDV0aCBCbG9jayJ9fQ==""",500
3149,7,18,2,17,"""Sneha's Kitchen""","""Jayanagar, Bangalore""","""+91 7406838566""","""https://www.zomato.com/bangalore/snehas-kitchen-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4MTQ4OTMyIiwiNTkyNDgiLCIxODg5MzQyMiIsIjE4NzI0NTQ3IiwxODcyNTU1MywiMTg5MDg4ODgiLCIxODkzNDcxOCIsIjE4NTk5NTQ4IiwiNTkwMDgiLCI2MTQwOCIsIjE4OTY1MDg0IiwiMTg2NjgwODMiLCIxODc4MjYzNiIsIjE4MTczMDY0IiwiMTg1OTM0NTEiLCIxODU3OTkxNiIsIjE4NjAzNDc0IiwiMTg0NzY0NDgiLCIxODYxNzgxNyIsIjUxMjI3IiwiNjA0MDkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==""",200
49524,33,12,2,16,"""Flavored With Love""","""A-112, SLS Splendor Apartments, Devrabisanhalli, Bellandur, Bangalore""","""+91 9897006443""","""https://www.zomato.com/bangalore/flavored-with-love-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE5NTA4IiwiMTg1NTU1NDUiLCIxODQ3MjM2OCIsIjE4OTYyMjM3IiwxODk2NjI2NSwiMTg5NTg0MjQiLCIxODk2NDg5NyIsIjE4NzYzMjUxIiwiMTg0MTg1MjkiLCIxODQ4OTExOSIsIjE4NTExOTkyIiwiMTg2MTU1MzYiLCIxODYyOTg1NyIsIjE4NzcwMTQzIiwiMTg3Nzg2MTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFNhcmphcHVyIFJvYWQifX0=""",200
13847,1,4,2,1,"""Till The Last Bite""","""VBHC Apartement, Chandapura, Anekal Main Road, Byagadadenahlli, Electronic City, Bangalore""","""+91 8971830343""","""https://www.zomato.com/bangalore/till-the-last-bite-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NDg4MTcyIiwiMTgzOTg0MzEiLCIxODQwNzg5OCIsIjE4NDA4NjExIiwxODQwNzg5NSwiMTg1NTM3ODAiLCIxODU1NzMwNiIsIjE4Mzk4NDE0IiwiNTE5ODUiLCIxODU1MzM0NCIsIjE4NTYwNzI5IiwiMTg1Njk3NDUiLCIxODU3NzI2MiIsIjYwMDgyIiwiMTgxNTQ4NjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==""",300
50707,28,4,2,4,"""PMR Restaurant""","""Near HP Petrol Pump, Seegehalli, Kadugodi, Whitefield, Bangalore""","""+91 9341807070""","""https://www.zomato.com/bangalore/pmr-restaurant-whitefield?context=eyJzZSI6eyJlIjpbIjU2MTc4IiwiNTYyNjUiLCI1MTk5NyIsIjYwNzQ4Iiw2MDk1OCwiNjA5ODciLCI2MDcyMyIsIjE4Mzc1NTY4IiwiMTg3ODM0NDUiLCIxODg4NTA2MyIsIjE4OTAxMTk3IiwiMTg2MTQzMDQiLCIxODYxNDQ0OCIsIjE4NTA5MTU1IiwiMTg2MTk0MjUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",300
10580,8,4,1,7,"""Bangalore Star Biriyani""","""Number 15-30, First Cross, BTM First Stage, Bangalore""","""+91 9620871987""","""https://www.zomato.com/bangalore/bangalore-star-biriyani-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTMxOTQwIiwiMTg1MzUwMTUiLCIxODYxNjEyNCIsIjUzMzE2IiwxODc2Mzk1MCwiMTg4OTQ5MDAiLCIxODY4Mjc4NiIsIjU2NjY4IiwiMTg4OTY2NzIiLCI1ODIxNiIsIjUyNTMwIiwiNTY0ODgiLCIxODc3NTI1NCIsIjE4NzQ2MzM5IiwiMTg4MjI2MzIiLCI2MTA0NyIsIjE4NzkxMDkyIiwiNTkxOTgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==""",300
31723,8,1,1,18,"""Avon Bar & Kitchen""","""5/2, Near Christ Collage, Chikka Lakshmaiah Layout, Hosur Road, Koramangala Area, BTM, Bangalore""","""+91 9590222288""","""https://www.zomato.com/bangalore/avon-bar-kitchen-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI4ODk0IiwiMTg2MDQxNTkiLCIxODkyMjI2MCIsIjE4ODgwMTk2Iiw1NDgyMiwiMTg3NjM5NTAiLCI2MDQ4MCIsIjU2NDg4IiwiMTg4NDkwMTciLCIxODczNTY0MyIsIjE4NjM5NzQ1IiwiMTg4MjI2MzIiLCIxODY4MDA5OSIsIjE4NzkxMDkyIiwiMTg4OTQ5ODIiLCIxODU1MTI2MCIsIjUxNTkyIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA1dGggQmxvY2sifX0=""",700
25847,6,18,2,13,"""Madhu's kitchen""","""87, 1 Cross, D' costa Square, Cooke Town, Frazer Town, Bangalore, Bengaluru""","""+91 9828996887""","""https://www.zomato.com/bangalore/madhus-kitchen-frazer-town-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM2OTg0IiwiMTg2NDQzMzAiLCIxODYzNzcyNCIsIjE4NjU0Njc0IiwxODcxNzM0OCwiMTg5MjMyOTYiLCIxODk0NDQ0MiIsIjE4OTM1MDk2IiwiMTg5MzY0ODgiLCIxODM3MTI2NCIsIjE4OTE5ODM4IiwiNTc1NzQiLCIxODcxMDc3MyIsIjE4OTY0NzM5IiwiNTU3ODIiLCIxODYzMjI1MiIsIjE4NjU3NzY2IiwiMTg5MDI3ODEiLCIxODM3NTQ3NiIsIjYxMjEzIiwiMTg1NTI3NjMiLCIxODE2NTc1MyIsIjE4NzUyODk3IiwiMTg1ODE5ODMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEthbW1hbmFoYWxsaSJ9fQ==""",450
34013,35,22,1,10,"""Mr. Beans - Home Cafe""","""100 Feet Road, Next to Karnataka Bank, Near BDA Complex, 3rd Block, Koramangala 3rd Block, Bangalore""","""080 49653320""","""https://www.zomato.com/bangalore/mr-beans-home-cafe-koramangala-3rd-block?context=eyJzZSI6eyJlIjpbIjE4NDg5MTE3IiwiNTY1ODYiLCI1MjIyMyIsIjU5MzA0Iiw1NjAyMywiNTEwNDEiLCI1OTEwMCIsIjE4NTU1MDI0IiwiNTQ2MzYiLCI2MDMzNSIsIjE4NzY3MDQ1IiwiMTgyNDY0OTciLCI1OTk5OSIsIjE4NDE0Mzc1IiwiMTg4ODE4NjAiLCIxODU4Mjg1OSIsIjE4MzA0NzQ5Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA2dGggQmxvY2sifX0=""",1000
4155,14,22,2,12,"""Mighty Paws""","""533, 2nd Main, KPCL Layout, Kasavanahalli, Sarjapur Road, Bangalore""","""080 48514564
+91 9845182733""","""https://www.zomato.com/bangalore/mighty-paws-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4OTAxMzExIiwiMTg4OTUxNjQiLCIxODUxNTAwMSIsIjYwMzk5IiwxODQ3ODEyMywiMTg2MTk5MjMiLCIxODY1MzM0NCIsIjE4Nzk2MTYwIiwiMTgzNTc1ODIiLCIxODQxODU0NyIsIjE4NTk2OTk4IiwiMTg5MjU4NzciLCIxODYzMTE5OSIsIjE4ODEyMTk4IiwiNTU4NDYiLCIxODM0NjMzOCIsIjE4NjU1MjQ0IiwiMTg3OTQ5MjMiLCIxODgxMjIwNiIsIjE4ODU0MzAxIiwiNTMyMjIiLCIxODc0NTQ1MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19""",500
46943,67,4,1,28,"""Venkat Naidu Restaurant""","""199/C, 5th Phase, 1st Stage, Mahaganapathi Nagar, Opposite Carmel College, Basaveshwara Nagar, Bangalore""","""+91 9008424113""","""https://www.zomato.com/bangalore/venkat-naidu-restaurant-basaveshwara-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODU5NDg4IiwiMTg1NzA5MTMiLCIxODU2OTgxMiIsIjE4NDk5NzE5IiwxODY4MDQxOCwiMTg3NzczNjEiLCIxODc5ODc4NCIsIjE4ODY0ODU2IiwiMTg3NTYwMTAiLCIxODE0MDgwOSIsIjU2MzA0IiwiMTg3OTA2MzIiLCIxODU2OTg5MyIsIjE4NTY5ODA5IiwiMTg1NzA5MjYiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFJhamFqaW5hZ2FyIn19""",200
50214,42,4,2,4,"""Ginger & Garlic""","""D-170, 4th Cross, 1st Main Street, ITPL Main Road, Kundalahalli Colony, Brookefield, Bangalore""","""080 41523333
+91 9620960012""","""https://www.zomato.com/bangalore/ginger-garlic-brookefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTM1MDg1IiwiMTg1OTIwOTUiLCIxODIyMTU1OSIsIjE4NTQxOTA2IiwxODQyMTg3NiwiMTg4ODU3NDciLCIxODU3NzMyNiIsIjE4MjQ2NTE2IiwiMTg3MzkwMDciLCI1NDMzNCIsIjE4MzkxMDIwIiwiMTg0OTQwODkiLCIxODI5MDA2MiIsIjU3NzE3IiwiMTg2NjU0MTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",350
26795,18,1,2,9,"""Barbeque Station""","""219, 7th Block, Koramangala 7th Block, Bangalore""","""+91 9739594937
080 40979004""","""https://www.zomato.com/bangalore/barbeque-station-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4NTQ4MDIwIiwiMTgxNzI1MjEiLCIxODc5MTA5MiIsIjE4ODY5MTcwIiw1ODY0OCwiMTg2MDI4MTkiLCIxODY2MjA2MCIsIjE4ODc0MzAzIiwiMTg3ODExMDUiLCIxODU3MDg4MCIsIjYwMDYxIiwiMTg4ODA1OTUiLCIxODg4MTg2MCIsIjE4NjE1MDE2IiwiMTg3MTgzODciLCIxODc3NTI1NCIsIjE4NzExMDk5IiwiMTg2ODU0NTUiLCIxODcxMTA5MyIsIjE4NTM1MDE1IiwiMTg4MDc0NzciLCIxODc3Njg0OSIsIjE4Nzk3NzkyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA0dGggQmxvY2sifX0=""",700
50409,28,17,2,4,"""Mr. Cane""","""Food Court, VR Mall, Whitefield, Bangalore""","""+91 8123175268""","""https://www.zomato.com/bangalore/mr-cane-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODgxOTUzIiwiMTg1OTU5MzkiLCIxODc2ODYyMCIsIjUyNDA3IiwxODYyNDQ1NiwiMTg4MzMxMDkiLCIxODg0ODcyNSIsIjE4Mzc5NjU1IiwiMTg2NDQ3MTYiLCIxODMzMzEzMiIsIjE4MzQ0MDAxIiwiMTg0MzU2NjIiLCIxODM0Mzk5MiIsIjE4NjE3ODgzIiwiMTg2MjA3ODAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",150
18106,32,1,2,24,"""Kabab Magic""","""17, Opposite Fatima Bakery, Richmond Road, Bangalore Richmond Road""","""080 41105923""","""https://www.zomato.com/bangalore/kabab-magic-richmond-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQ4MzcxIiwiMTg4NjEwMDEiLCI1ODMwNCIsIjU0NDQ3IiwxODIwODM2NiwiMTg2Njc0NzciLCIxODg4OTkyMyIsIjUzMjg0IiwiNTU2MzkiLCI1NDYxNSIsIjUxMDA3IiwiMTg2NTgzMzIiLCIxODI1NDYwMCIsIjE4NzA3NTg1IiwiNTIyODEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEluZGlyYW5hZ2FyIn19""",400
34408,15,4,1,10,"""9 Bowls""","""11, 1st Main, 1st Cross, Jakkasandra Extension, Koramangala 1st Block, Bangalore""","""+91 8197326836""","""https://www.zomato.com/bangalore/9-bowls-koramangala-1st-block-bangalore?context=eyJzZSI6eyJlIjpbIjU4OTY2IiwiMTg0NzIzOTYiLCIxODYwMjg5OSIsIjE4NTYyMjAzIiwxODk0MjE1OCwiMTg3MjU2MDciLCI1Nzc5OSIsIjE4NDI0MDgwIiwiMTg0MzMwMDIiLCIxODY0MTE1MiIsIjUzMTQ3IiwiMTg2NDEyNzAiLCIxODY3ODA0MiIsIjU4NzcyIiwiMTg0Mzk2NDgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==""",500
33048,26,48,2,10,"""Some Mo'""","""Eat Street 900, 80 Feet Road, Venkata Reddy Layout, Venkappa Garden, Koramangala 6th Block, Bangalore""","""+91 9986809446""","""https://www.zomato.com/bangalore/some-mo-koramangala-6th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzA2MDgwIiwiNjA4NTAiLCIxODcwMDkxNSIsIjE4NzI5Mzg1IiwxODgwOTg3OCwiMTg1Nzg5NTQiLCIxODY1MDc4MyIsIjE4ODgwMTM1IiwiMTg5MDQ1NDQiLCI1ODgwMiIsIjE4NjcwMzMyIiwiMTg3OTY3MTQiLCIxODYwOTE5OSIsIjE4MzA1NjQzIiwiMTg1MTQ5NTgiLCIxODI4MDYwMiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNnRoIEJsb2NrIn19""",200
47979,2,11,6,19,"""Sweet Chariot Cafe""","""15/2, Near Bishop Cotton's Boys School, Residency Road, Bangalore""","""080 41120556""","""https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road?context=eyJzZSI6eyJlIjpbIjE4NjIzMzU1IiwiMTg2NDU4MjAiLCIxODI1NDU3NCIsIjE4NTUxNjkzIiw1NDk5NywiMTg2NzM1NDIiLCI1NjQ4MyIsIjE4NzgyMjY1IiwiMTc5NTY2NzEiLCIxODI3ODI0MSIsIjU4ODUxIiwiMTgzMjMxMjYiLCIxODUxMjQwNiIsIjU1NTU1IiwiMTg5NDIwMjIiLCIxODc2NzMxOSIsIjE4ODgyNTE0Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIFJlc2lkZW5jeSBSb2FkIn19""",500
51126,28,19,1,4,"""Tiffin Room - Miraya Hotel & Residences""","""Miraya Hotel & Residences, 100/6, Whitefield, Bangalore""","""+91 7760961733
+91 7760961714""","""https://www.zomato.com/bangalore/tiffin-room-miraya-hotel-residences-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE3OTc4MzYxIiwiNTY2MDYiLCIxODkwMjIxNSIsIjU0OTgyIiw1MjI5NywiNTU1MzgiLCI1MTY2NiIsIjE4ODk2OTI4IiwiMTg5MzUyMzgiLCIxODU5NTc3NiIsIjE4ODY2MDA4IiwiMTgyNTY0MjYiLCI1NDQwNSIsIjUxNjE2IiwiMTg2MjQ3ODIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",2000
32677,3,1,2,10,"""Flavours Hut""","""177, Bhumi complex, 9th Main, 7th Sector, Opposite Union Bank, HSR, Bangalore""","""+91 8042021617""","""https://www.zomato.com/bangalore/flavours-hut-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTE0NzYzIiwiMTgzMzMxNzUiLCIxODU3MzM5MSIsIjE4NzIxNjYwIiwxODg4ODc0NiwiMTg5MjM2OTEiLCIxODY4MzI1MyIsIjE4NjI3NjA2IiwiNTMyMDkiLCIxODcxMzI5MCIsIjE4NzExMDc0IiwiMTg0NzA3ODEiLCIxODY3NDA2NCIsIjE4MzQ2MzU1IiwiMTg2NjU0MDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==""",550
